ID,Chromosome,Position,Distance2TSS_GeneA,In.prom,RefSeq_GeneA,Name_GeneA,TSS_GeneA,TSE_GeneA,Strand_GeneA,Distance2TSE_GeneB,RefSeq_GeneB,Name_GeneB,TSS_GeneB,TSE_GeneB,Strand_GeneB,inCpG,RepeatName,RepeatClass,RepeatFamily,Distance2CpG,Which_CpG_Edge,CpG_Name,CpG_Chr,CpG_Start,CpG_End,CpG_perGc,CpG_obsExp.x,GF3_1,GF4_1,GF5_1,GF6_1,GF7_1,GF8_1,SpfKoC4M1,SpfKoC4M2,SpfKoC4M5,SpfKoC5M1,SpfKoC5M3,SpfKoC5M4,AvgWT,AvgKO,KO.WT,ttest2,pttest2,cgi.shore,in.gene
SmaI_mm9_44096,chr4,151661024,4747,0,NM_008237,Hes3,151665771,151660081,-,-943,NM_008237,Hes3,151665771,151660081,-,Y,N,N,N,-304,CpG_End,CpG: 68,chr4,151660334,151661328,64.5,0.67,10.13,10.27,8.51,11.57,8.46,7.51,15.29,13.11,14.9,14.03,12.41,12.36,9.408333333,13.68333333,4.274999997,0.000321937,3.492229107,0,1
SmaI_mm9_44103,chr4,151693436,-702,1,NM_001033489,Rnf207,151692734,151681132,-,12205,NM_133788,Icmt,151671460,151681231,+,N,N,N,N,3226,CpG_End,CpG: 32,chr4,151689872,151690210,63.1,0.95,46.33,48.57,54.37,66.56,50.31,49.95,62.68,57.69,59.59,57.42,62.18,56.52,52.68166667,59.34666667,6.665,0.061080246,1.214099222,0,0
SmaI_mm9_44105,chr4,151712570,-190,1,NM_001081376,Chd5,151712760,151764303,+,4390,NM_009079,Rpl22,151699987,151708180,+,Y,N,N,N,116,CpG_Start,CpG: 74,chr4,151712454,151713223,63.5,0.96,1.09,1.47,1.62,1.66,0.46,0.99,2.98,2.11,3,3.25,4.56,3.81,1.215,3.285,2.07,0.000331791,3.479135399,0,0
SmaI_mm9_44106,chr4,151712848,88,1,NM_001081376,Chd5,151712760,151764303,+,4668,NM_009079,Rpl22,151699987,151708180,+,Y,GC_rich,Low_complexity,Low_complexity,-375,CpG_End,CpG: 74,chr4,151712454,151713223,63.5,0.96,0,0.11,0,0.62,0,0.1,1.24,0.58,1.21,0.88,0.77,1.35,0.138333333,1.005,0.866666667,0.000281994,3.549760132,0,1
SmaI_mm9_44107,chr4,151713168,408,1,NM_001081376,Chd5,151712760,151764303,+,4988,NM_009079,Rpl22,151699987,151708180,+,Y,N,N,N,-55,CpG_End,CpG: 74,chr4,151712454,151713223,63.5,0.96,0.21,0,0,0.69,0,0.34,1.58,0,0,0,0.55,0,0.206666667,0.355,0.148333333,0.613022873,0.212523321,0,1
SmaI_mm9_44151,chr4,151885339,33088,0,NM_153424,Nphp4,151852251,151937293,+,-51954,NM_153424,Nphp4,151852251,151937293,+,N,N,N,N,32896,CpG_End,CpG: 85,chr4,151851449,151852443,64.7,0.82,52.8,53.61,50.23,62.03,56.63,52.62,64.74,69.06,69.51,61.06,62.95,73.08,54.65333333,66.73333333,12.08,0.000729345,3.13706699,0,1
SmaI_mm9_44152,chr4,151885691,33440,0,NM_153424,Nphp4,151852251,151937293,+,-51602,NM_153424,Nphp4,151852251,151937293,+,N,N,N,N,33248,CpG_End,CpG: 85,chr4,151851449,151852443,64.7,0.82,40.95,41.97,40.97,51.2,44.81,43.93,60.95,64.63,59.99,53.51,56.3,73.05,43.97166667,61.405,17.43333333,0.000297866,3.525979067,0,1
SmaI_mm9_44157,chr4,151907704,55453,0,NM_153424,Nphp4,151852251,151937293,+,-29589,NM_153424,Nphp4,151852251,151937293,+,N,N,N,N,55261,CpG_End,CpG: 85,chr4,151851449,151852443,64.7,0.82,93.12,89.84,95.14,91.84,93.57,95.1,92.72,93.44,94.29,94.2,95.14,90.97,93.10166667,93.46,0.35833333,0.733434078,0.134638915,0,1
SmaI_mm9_44158,chr4,151908072,55821,0,NM_153424,Nphp4,151852251,151937293,+,-29221,NM_153424,Nphp4,151852251,151937293,+,N,N,N,N,55629,CpG_End,CpG: 85,chr4,151851449,151852443,64.7,0.82,97.92,95.57,97.32,98.14,97.37,97.75,96.64,97.8,97.06,95.21,95.14,96.4,97.345,96.375,-0.97,0.119375166,0.923086011,0,1
SmaI_mm9_44162,chr4,151920231,67980,0,NM_153424,Nphp4,151852251,151937293,+,-17062,NM_153424,Nphp4,151852251,151937293,+,N,N,N,N,67788,CpG_End,CpG: 85,chr4,151851449,151852443,64.7,0.82,91.43,92.98,91.45,92.01,91.92,92.66,92.82,90.56,91.17,90.52,87.87,92.09,92.075,90.83833333,-1.23666667,0.127288312,0.895211473,0,1
SmaI_mm9_44163,chr4,151920541,68290,0,NM_153424,Nphp4,151852251,151937293,+,-16752,NM_153424,Nphp4,151852251,151937293,+,N,N,N,N,68098,CpG_End,CpG: 85,chr4,151851449,151852443,64.7,0.82,65.78,63.45,69.18,69.85,68.69,63.96,60.4,66.32,67.04,63.63,59.52,59.53,66.81833333,62.74,-4.07833333,0.046827186,1.32950194,0,1
SmaI_mm9_44212,chr4,152376956,305307,0,NR_033138,Gm833,152071649,152075031,+,301925,NR_033138,Gm833,152071649,152075031,+,N,N,N,N,-371078,CpG_Start,CpG: 16,chr4,152748034,152748256,59.2,0.82,68.19,66.03,61.89,62.15,69.69,57.5,51.49,59.87,56.1,54.12,48.84,51.3,64.24166667,53.62,-10.62166667,0.001532978,2.814464078,0,0
SmaI_mm9_44213,chr4,152377331,305682,0,NR_033138,Gm833,152071649,152075031,+,302300,NR_033138,Gm833,152071649,152075031,+,N,N,N,N,-370703,CpG_Start,CpG: 16,chr4,152748034,152748256,59.2,0.82,66.86,58.74,58.22,62.52,60.5,54.72,48.64,53.87,51.05,54.74,51.67,51.01,60.26,51.83,-8.43,0.001330075,2.876123869,0,0
SmaI_mm9_44265,chr4,152802075,54864,0,NM_001099299,Ajap1,152856939,152747330,-,-54745,NM_001099299,Ajap1,152856939,152747330,-,N,N,N,N,-4618,CpG_Start,CpG: 20,chr4,152806693,152806949,66.9,0.71,92.94,88.45,92.83,89.3,91.84,92.22,92.1,91.73,88.21,89.75,87.23,90.53,91.26333333,89.925,-1.33833333,0.25513946,0.593222368,0,1
SmaI_mm9_44266,chr4,152802424,54515,0,NM_001099299,Ajap1,152856939,152747330,-,-55094,NM_001099299,Ajap1,152856939,152747330,-,N,N,N,N,-4269,CpG_Start,CpG: 20,chr4,152806693,152806949,66.9,0.71,95.86,92.67,96.52,95.94,97.35,95.48,94.21,95.67,93.98,93.23,90.84,93.33,95.63666667,93.54333333,-2.09333334,0.045799961,1.339134892,0,1
SmaI_mm9_44278,chr4,152856734,205,1,NM_001099299,Ajap1,152856939,152747330,-,-109404,NM_001099299,Ajap1,152856939,152747330,-,Y,N,N,N,-812,CpG_End,CpG: 166,chr4,152855735,152857546,61,0.98,2.63,0.68,1.54,2.91,1.69,2.45,9.15,15.68,22.54,18.41,8.58,11.41,1.983333333,14.295,12.31166667,0.000315076,3.501584677,0,1
SmaI_mm9_44279,chr4,152856987,-48,1,NM_001099299,Ajap1,152856939,152747330,-,-109657,NM_001099299,Ajap1,152856939,152747330,-,Y,GC_rich,Low_complexity,Low_complexity,-559,CpG_End,CpG: 166,chr4,152855735,152857546,61,0.98,3.38,1.38,1.93,3.29,2.13,1.96,9.27,17.18,25.15,20.02,8.4,11.11,2.345,15.18833333,12.84333333,0.000889732,3.050740789,0,0
SmaI_mm9_44327,chr4,153225298,-106048,0,NM_001163019,A430005L14Rik,153331346,153336031,+,-110733,NM_175287,A430005L14Rik,153331346,153336031,+,N,N,N,N,-105714,CpG_Start,CpG: 80,chr4,153331012,153331694,73.4,0.87,95.79,95.2,96.06,96.51,97.3,96.82,95.28,94.09,96.43,96.9,96.01,95.64,96.28,95.725,-0.555,0.298305054,0.525339389,0,0
SmaI_mm9_44328,chr4,153225571,-105775,0,NM_001163019,A430005L14Rik,153331346,153336031,+,-110460,NM_175287,A430005L14Rik,153331346,153336031,+,N,N,N,N,-105441,CpG_Start,CpG: 80,chr4,153331012,153331694,73.4,0.87,87.08,81.67,87.1,84.84,86.47,84.62,77.71,84.14,85.28,83.01,75.73,77.54,85.29666667,80.56833333,-4.72833334,0.028955595,1.538267506,0,0
SmaI_mm9_44375,chr4,153465214,6068,0,NM_001126330,Trp73,153471282,153430358,-,-34856,NM_001126330,Trp73,153471282,153430358,-,N,N,N,N,9579,CpG_End,CpG: 24,chr4,153455379,153455635,68.5,0.83,49,47.73,48.14,45.67,47.2,47.34,31.45,35.4,23.66,37.36,36.29,35.26,47.51333333,33.23666667,-14.27666666,5.36E-05,4.270940556,0,1
SmaI_mm9_44376,chr4,153465633,5649,0,NM_001126330,Trp73,153471282,153430358,-,-35275,NM_001126330,Trp73,153471282,153430358,-,N,N,N,N,9998,CpG_End,CpG: 24,chr4,153455379,153455635,68.5,0.83,80.5,82.12,78.92,74.61,78.19,73.68,56.32,64.59,54.19,63.67,51.66,52.27,78.00333333,57.11666667,-20.88666666,1.48E-05,4.829447874,0,1
SmaI_mm9_44383,chr4,153513427,890,0,NM_011642,Trp73,153514317,153430358,-,-17500,NM_021499,Wdr8,153516481,153530927,+,N,N,N,N,-365,CpG_Start,CpG: 94,chr4,153513792,153514714,71.5,0.8,7.98,9.2,6.37,10.28,7.45,9.39,5.89,9.5,9.93,9.14,7.9,5.67,8.445,8.005,-0.44,0.655700606,0.183294415,1,1
SmaI_mm9_44384,chr4,153513852,465,1,NM_011642,Trp73,153514317,153430358,-,-17075,NM_021499,Wdr8,153516481,153530927,+,Y,N,N,N,60,CpG_Start,CpG: 94,chr4,153513792,153514714,71.5,0.8,0,0.65,0.18,0,0.16,0.25,0.64,0.56,1.03,0.42,0.39,0.75,0.206666667,0.631666667,0.425,0.011459653,1.940828533,0,1
SmaI_mm9_44385,chr4,153514133,184,1,NM_011642,Trp73,153514317,153430358,-,-16794,NM_021499,Wdr8,153516481,153530927,+,Y,N,N,N,341,CpG_Start,CpG: 94,chr4,153513792,153514714,71.5,0.8,0.25,0.22,0,0,0,0,0.77,0.41,0.7,0.17,1.13,0.31,0.078333333,0.581666667,0.503333334,0.007983068,2.097830171,0,1
SmaI_mm9_44388,chr4,153516286,-195,1,NM_021499,Wdr8,153516481,153530927,+,-14641,NM_021499,Wdr8,153516481,153530927,+,N,MER53,DNA,hAT,-59,CpG_Start,CpG: 32,chr4,153516345,153516665,66.4,0.91,0.28,0,0,0,0,0,0.22,0.38,0.67,0.49,0.22,0.41,0.046666667,0.398333333,0.351666666,0.001866432,2.728987828,1,0
SmaI_mm9_44389,chr4,153516539,58,1,NM_021499,Wdr8,153516481,153530927,+,-14388,NM_021499,Wdr8,153516481,153530927,+,Y,N,N,N,-126,CpG_End,CpG: 32,chr4,153516345,153516665,66.4,0.91,0,0,0,0,0,0,0.46,0.31,0.24,0.53,0.36,0.33,0,0.371666667,0.371666667,6.14E-06,5.211625847,0,1
SmaI_mm9_44391,chr4,153527803,6990,0,NM_026388,Tprgl,153534793,153531595,-,-3124,NM_021499,Wdr8,153516481,153530927,+,N,N,N,N,-6637,CpG_Start,CpG: 87,chr4,153534440,153535203,64.4,1.1,97.47,96.87,95.44,96.39,99.68,98.52,95.83,95.94,95.8,96.43,94.37,96.14,97.395,95.75166667,-1.64333333,0.037853483,1.421894154,0,0
SmaI_mm9_44392,chr4,153528083,6710,0,NM_026388,Tprgl,153534793,153531595,-,-2844,NM_021499,Wdr8,153516481,153530927,+,N,ORR1E,LTR,MaLR,-6357,CpG_Start,CpG: 87,chr4,153534440,153535203,64.4,1.1,94.15,90.78,92.58,92.22,93.88,92.4,84.49,85.06,85.92,86.21,84.72,84.61,92.66833333,85.16833333,-7.5,1.48E-07,6.830155173,0,0
SmaI_mm9_44393,chr4,153528302,6491,0,NM_026388,Tprgl,153534793,153531595,-,-2625,NM_021499,Wdr8,153516481,153530927,+,N,N,N,N,-6138,CpG_Start,CpG: 87,chr4,153534440,153535203,64.4,1.1,78.73,76.98,78.72,83.12,NA,77.24,80.41,81.48,77.97,77.89,75.92,81.35,78.958,79.17,0.212,0.884691202,0.053208292,0,0
SmaI_mm9_44418,chr4,153673692,312,1,NM_001112744,Arhgef16,153674004,153652579,-,16542,NM_027504,Prdm16,154010982,153690234,-,N,N,N,N,-120,CpG_Start,CpG: 60,chr4,153673812,153674345,73.6,0.83,1.73,2.37,1.41,1.68,1.49,0.6,4.62,4.32,2.77,3.51,3.93,4.61,1.546666667,3.96,2.413333333,7.75E-05,4.110789089,1,1
SmaI_mm9_44419,chr4,153674000,4,1,NM_001112744,Arhgef16,153674004,153652579,-,16234,NM_027504,Prdm16,154010982,153690234,-,Y,N,N,N,188,CpG_Start,CpG: 60,chr4,153673812,153674345,73.6,0.83,0.07,0.13,0.09,0.24,0.09,0.15,0.63,0.49,0.87,0.7,0.74,0.89,0.128333333,0.72,0.591666667,4.56E-06,5.341122787,0,1
SmaI_mm9_44420,chr4,153674337,-333,1,NM_001112744,Arhgef16,153674004,153652579,-,15897,NM_027504,Prdm16,154010982,153690234,-,Y,N,N,N,-8,CpG_End,CpG: 60,chr4,153673812,153674345,73.6,0.83,0.09,0.1,0,0,0.23,0.2,0.85,1.07,0.58,0.8,0.41,0.23,0.103333333,0.656666667,0.553333334,0.00187297,2.727469179,0,0
SmaI_mm9_44428,chr4,153720913,-46909,0,NM_001112744,Arhgef16,153674004,153652579,-,-30679,NM_027504,Prdm16,154010982,153690234,-,N,N,N,N,4982,CpG_End,CpG: 19,chr4,153715669,153715931,65.8,0.71,61.94,61.83,48.02,67.94,71.88,68.39,67.58,67.62,60.21,57.57,57.83,67.92,63.33333333,63.12166667,-0.21166666,0.959219494,0.018082004,0,0
SmaI_mm9_44429,chr4,153721180,-47176,0,NM_001112744,Arhgef16,153674004,153652579,-,-30946,NM_027504,Prdm16,154010982,153690234,-,N,N,N,N,5249,CpG_End,CpG: 19,chr4,153715669,153715931,65.8,0.71,60.72,59.06,52.52,70.21,70.8,69.67,67.93,62.69,59.59,59.33,60.27,67.67,63.83,62.91333333,-0.91666667,0.797347284,0.098352481,0,0
SmaI_mm9_44439,chr4,153847560,163422,0,NM_027504,Prdm16,154010982,153690234,-,-157326,NM_027504,Prdm16,154010982,153690234,-,N,N,N,N,131629,CpG_End,CpG: 19,chr4,153715669,153715931,65.8,0.71,38.65,42.56,37.93,49.46,46.27,41.6,56.56,55.17,46.64,44.48,54.2,61.48,42.745,53.08833333,10.34333333,0.008616577,2.064665227,0,1
SmaI_mm9_44440,chr4,153847862,163120,0,NM_027504,Prdm16,154010982,153690234,-,-157628,NM_027504,Prdm16,154010982,153690234,-,N,N,N,N,131931,CpG_End,CpG: 19,chr4,153715669,153715931,65.8,0.71,12.04,16.51,15.31,18.47,16.95,14.74,37.8,34.91,24.81,25.9,36.22,41.61,15.67,33.54166667,17.87166667,0.000104791,3.979676015,0,1
SmaI_mm9_44456,chr4,153948588,62394,0,NM_027504,Prdm16,154010982,153690234,-,91949,NM_028513,Actrt2,154041976,154040537,-,N,N,N,N,-60304,CpG_Start,CpG: 272,chr4,154008892,154012106,60.2,0.93,14.93,23.79,29.22,29.76,21.55,20.53,28.62,30.32,32.28,24.8,28.55,41.04,23.29666667,30.935,7.63833333,0.039067516,1.408184201,0,1
SmaI_mm9_44459,chr4,153955144,55838,0,NM_027504,Prdm16,154010982,153690234,-,85393,NM_028513,Actrt2,154041976,154040537,-,N,N,N,N,-53748,CpG_Start,CpG: 272,chr4,154008892,154012106,60.2,0.93,95.18,97.44,93.98,95.3,97.19,95.77,92.38,95.04,94.65,91.58,93.38,93.24,95.81,93.37833333,-2.43166667,0.009304616,2.031301545,0,1
SmaI_mm9_44460,chr4,153955533,55449,0,NM_027504,Prdm16,154010982,153690234,-,85004,NM_028513,Actrt2,154041976,154040537,-,N,N,N,N,-53359,CpG_Start,CpG: 272,chr4,154008892,154012106,60.2,0.93,52.6,46.15,48.8,48.1,55.9,51.35,23.6,34.83,24.34,32.88,21.32,22.89,50.48333333,26.64333333,-23.84,5.55E-06,5.255523165,0,1
SmaI_mm9_44471,chr4,154009950,1032,0,NM_027504,Prdm16,154010982,153690234,-,30587,NM_028513,Actrt2,154041976,154040537,-,Y,N,N,N,1058,CpG_Start,CpG: 272,chr4,154008892,154012106,60.2,0.93,0.14,0,0,0.15,0,0,0.39,0.54,0.71,0.52,0.36,0.52,0.048333333,0.506666667,0.458333334,1.62E-05,4.789237512,0,1
SmaI_mm9_44472,chr4,154010250,732,0,NM_027504,Prdm16,154010982,153690234,-,30287,NM_028513,Actrt2,154041976,154040537,-,Y,GC_rich,Low_complexity,Low_complexity,1358,CpG_Start,CpG: 272,chr4,154008892,154012106,60.2,0.93,0.08,0.29,0.19,0.45,0.51,0.2,0.86,0.91,0.85,0.44,0.91,0.68,0.286666667,0.775,0.488333333,0.000691954,3.159922776,0,1
SmaI_mm9_44473,chr4,154010559,423,1,NM_027504,Prdm16,154010982,153690234,-,29978,NM_028513,Actrt2,154041976,154040537,-,Y,N,N,N,-1547,CpG_End,CpG: 272,chr4,154008892,154012106,60.2,0.93,0.18,0,0,0,0,0,0.16,0,0.18,0,0.52,0,0.03,0.143333333,0.113333333,0.22661873,0.644704199,0,1
SmaI_mm9_44476,chr4,154010792,190,1,NM_027504,Prdm16,154010982,153690234,-,29745,NM_028513,Actrt2,154041976,154040537,-,Y,GC_rich,Low_complexity,Low_complexity,-1314,CpG_End,CpG: 272,chr4,154008892,154012106,60.2,0.93,0,0,0.52,0,0,0,0,0.75,2.19,0,NA,0,0.086666667,0.588,0.501333333,0.237644715,0.62407184,0,1
SmaI_mm9_44477,chr4,154011203,-221,1,NM_027504,Prdm16,154010982,153690234,-,29334,NM_028513,Actrt2,154041976,154040537,-,Y,N,N,N,-903,CpG_End,CpG: 272,chr4,154008892,154012106,60.2,0.93,0,0.3,0,0,0,0.29,1.94,1.25,0,0,0,0.71,0.098333333,0.65,0.551666667,0.132887217,0.876516794,0,0
SmaI_mm9_44478,chr4,154011706,-724,1,NM_027504,Prdm16,154010982,153690234,-,28831,NM_028513,Actrt2,154041976,154040537,-,Y,N,N,N,-400,CpG_End,CpG: 272,chr4,154008892,154012106,60.2,0.93,0,0.21,0.81,1.34,0.32,0.62,1.59,1.87,3.02,1.53,3.42,2.44,0.55,2.311666667,1.761666667,0.000860436,3.065281427,0,0
SmaI_mm9_44479,chr4,154011995,-1013,0,NM_027504,Prdm16,154010982,153690234,-,28542,NM_028513,Actrt2,154041976,154040537,-,Y,N,N,N,-111,CpG_End,CpG: 272,chr4,154008892,154012106,60.2,0.93,0,0,0.29,0.31,0,0,0.72,0.67,1.53,1.09,0.81,1.14,0.1,0.993333333,0.893333333,0.00012198,3.913711371,0,0
SmaI_mm9_44480,chr4,154015289,-4307,0,NM_027504,Prdm16,154010982,153690234,-,25248,NM_028513,Actrt2,154041976,154040537,-,N,N,N,N,3183,CpG_End,CpG: 272,chr4,154008892,154012106,60.2,0.93,5.24,6.7,6.85,9.48,6.1,5.26,22.78,16.18,16.33,14.6,22.42,23.38,6.605,19.28166667,12.67666667,2.72E-05,4.565833644,0,0
SmaI_mm9_44481,chr4,154015594,-4612,0,NM_027504,Prdm16,154010982,153690234,-,24943,NM_028513,Actrt2,154041976,154040537,-,N,N,N,N,3488,CpG_End,CpG: 272,chr4,154008892,154012106,60.2,0.93,3.92,5.69,6.69,8.99,4.21,3.77,22.44,16.25,18.28,12.92,24.6,24.71,5.545,19.86666667,14.32166667,5.37E-05,4.269980427,0,0
SmaI_mm9_44501,chr4,154164584,-65725,0,NM_172878,Ttc34,154230309,154241236,+,-76652,NM_172878,Ttc34,154230309,154241236,+,N,N,N,N,-11661,CpG_Start,CpG: 35,chr4,154176245,154176721,56,0.96,94.45,96.09,94.39,97.8,97.34,96,91.85,92.57,92.84,93.15,89.93,90.67,96.01166667,91.835,-4.17666667,0.000324909,3.488238259,0,0
SmaI_mm9_44502,chr4,154164852,-65457,0,NM_172878,Ttc34,154230309,154241236,+,-76384,NM_172878,Ttc34,154230309,154241236,+,N,N,N,N,-11393,CpG_Start,CpG: 35,chr4,154176245,154176721,56,0.96,81.61,85.63,82.53,85.57,86.35,82.06,74.72,80.98,74.63,79.67,77.85,72.87,83.95833333,76.78666667,-7.17166666,0.001010788,2.995339923,0,0
SmaI_mm9_44532,chr4,154334782,-250,1,NM_010419,Hes5,154335032,154336480,+,-1698,NM_010419,Hes5,154335032,154336480,+,Y,N,N,N,55,CpG_Start,CpG: 102,chr4,154334727,154335811,65,0.9,0,0.33,0.21,0.6,0.17,0.31,1.74,0.6,0,0,0.67,0.7,0.27,0.618333333,0.348333333,0.23054361,0.637246911,0,0
SmaI_mm9_44533,chr4,154335199,167,1,NM_010419,Hes5,154335032,154336480,+,-1281,NM_010419,Hes5,154335032,154336480,+,Y,N,N,N,472,CpG_Start,CpG: 102,chr4,154334727,154335811,65,0.9,0,0,0,0.2,0,0.31,0,0.61,0,0,0,0,0.085,0.101666667,0.016666667,0.888492603,0.051346183,0,1
SmaI_mm9_44574,chr4,154529217,67427,0,NM_011385,Ski,154596644,154528184,-,-1033,NM_011385,Ski,154596644,154528184,-,N,N,N,N,4005,CpG_End,CpG: 66,chr4,154524616,154525212,71.4,0.87,27.94,29.77,36.88,42.78,34.06,34.52,25.03,29.5,30.52,31.37,28.45,31.37,34.325,29.37333333,-4.95166667,0.063303417,1.198572847,0,1
SmaI_mm9_44575,chr4,154529459,67185,0,NM_011385,Ski,154596644,154528184,-,-1275,NM_011385,Ski,154596644,154528184,-,N,N,N,N,4247,CpG_End,CpG: 66,chr4,154524616,154525212,71.4,0.87,75.26,68.6,78.1,78.89,82.7,71.78,65.08,75.59,76.49,77.74,71.11,72.9,75.88833333,73.15166667,-2.73666666,0.354369113,0.450544138,0,1
SmaI_mm9_44589,chr4,154596369,275,1,NM_011385,Ski,154596644,154528184,-,-34423,NM_001033134,2610002J02Rik,154624105,154630792,+,Y,N,N,N,721,CpG_Start,CpG: 138,chr4,154595648,154597369,51.7,1.2,0,0,0.61,0.51,0,0,0.29,0.2,0.25,0,0.08,0,0.186666667,0.136666667,-0.05,0.707773252,0.150105854,0,1
SmaI_mm9_44590,chr4,154596586,58,1,NM_011385,Ski,154596644,154528184,-,-34206,NM_001033134,2610002J02Rik,154624105,154630792,+,Y,N,N,N,-783,CpG_End,CpG: 138,chr4,154595648,154597369,51.7,1.2,0.52,0,0,0,0,0,0.2,0,0.13,0.23,0,0,0.086666667,0.093333333,0.006666666,0.946616881,0.023825755,0,1
SmaI_mm9_44595,chr4,154597084,-440,1,NM_011385,Ski,154596644,154528184,-,-33708,NM_001033134,2610002J02Rik,154624105,154630792,+,Y,N,N,N,-285,CpG_End,CpG: 138,chr4,154595648,154597369,51.7,1.2,0,0,0,0,0,0,0.46,0.51,0.32,0.36,0.49,0.3,0,0.406666667,0.406666667,7.00E-07,6.155010547,0,0
SmaI_mm9_44596,chr4,154597369,-725,1,NM_011385,Ski,154596644,154528184,-,-33423,NM_001033134,2610002J02Rik,154624105,154630792,+,Y,N,N,N,0,CpG_End,CpG: 138,chr4,154595648,154597369,51.7,1.2,0,0.09,0.11,0.4,0,0,0.63,0.49,0.31,0.24,0.08,0.19,0.1,0.323333333,0.223333333,0.057841001,1.2377642,0,0
SmaI_mm9_44597,chr4,154597763,-1119,0,NM_011385,Ski,154596644,154528184,-,-33029,NM_001033134,2610002J02Rik,154624105,154630792,+,N,N,N,N,394,CpG_End,CpG: 138,chr4,154595648,154597369,51.7,1.2,0.41,0.31,0.18,0.16,0.35,0.93,0.32,0.41,1.15,1.09,0.53,0.77,0.39,0.711666667,0.321666667,0.110604447,0.956227411,1,0
SmaI_mm9_44654,chr4,155144414,4256,0,NM_147776,Vwa1,155148670,155142604,-,-1810,NM_147776,Vwa1,155148670,155142604,-,Y,N,N,N,202,CpG_Start,CpG: 61,chr4,155144212,155144900,66.9,0.79,NA,0,NA,0,0.88,0,0,0.41,0,0,0,0,0.22,0.068333333,-0.151666667,0.456331815,0.340719252,0,1
SmaI_mm9_44656,chr4,155146842,1828,0,NM_147776,Vwa1,155148670,155142604,-,-4238,NM_147776,Vwa1,155148670,155142604,-,N,N,N,N,-1535,CpG_Start,CpG: 37,chr4,155148377,155148824,64.5,0.8,96.4,96.53,95.94,95.5,95.99,97.37,92.97,96.96,94.48,99.09,93.9,92.69,96.28833333,95.015,-1.27333333,0.256472193,0.590959715,1,1
SmaI_mm9_44657,chr4,155147245,1425,0,NM_147776,Vwa1,155148670,155142604,-,-4641,NM_147776,Vwa1,155148670,155142604,-,N,N,N,N,-1132,CpG_Start,CpG: 37,chr4,155148377,155148824,64.5,0.8,91.49,92.56,93.73,94.76,92.31,94.82,89.66,90.08,89.06,90.52,84.4,86.86,93.27833333,88.43,-4.84833333,0.001426066,2.845860374,1,1
SmaI_mm9_44708,chr4,155570833,4094,0,NM_015783,Isg15,155574927,155573533,-,2700,NM_015783,Isg15,155574927,155573533,-,Y,N,N,N,44,CpG_Start,CpG: 145,chr4,155570789,155572164,68.4,0.9,0,0.52,0.82,0.65,0.59,0,2.49,0,2.44,0,0.96,4.52,0.43,1.735,1.305,0.104701272,0.980048042,0,0
SmaI_mm9_44709,chr4,155571273,3654,0,NM_015783,Isg15,155574927,155573533,-,2260,NM_015783,Isg15,155574927,155573533,-,Y,N,N,N,484,CpG_Start,CpG: 145,chr4,155570789,155572164,68.4,0.9,0,0,0,0.65,0,0,1.25,1.67,0,0,1.06,2.15,0.108333333,1.021666667,0.913333334,0.034561555,1.461406726,0,0
SmaI_mm9_44722,chr4,155610209,-1243,0,NM_198305,Klhl17,155608966,155603153,-,-7056,NM_198305,Klhl17,155608966,155603153,-,Y,GC_rich,Low_complexity,Low_complexity,262,CpG_Start,CpG: 80,chr4,155609947,155610697,63.9,1.14,0,0,0,0,0,0,0.58,0.72,0.75,1.06,0.6,0.36,0,0.678333333,0.678333333,3.09E-05,4.510263644,0,0
SmaI_mm9_44723,chr4,155610420,-1454,0,NM_198305,Klhl17,155608966,155603153,-,-7267,NM_198305,Klhl17,155608966,155603153,-,Y,N,N,N,-277,CpG_End,CpG: 80,chr4,155609947,155610697,63.9,1.14,0,0,0,0,NA,0,0.32,0.32,0.2,0.38,0.33,0.16,0,0.285,0.285,4.08E-05,4.389573013,0,0
SmaI_mm9_44789,chr5,3928024,-162,1,NM_194462,Akap9,3928186,4080204,+,-37443,NM_001013023,Mterf,3893933,3890581,-,N,N,N,N,-20,CpG_Start,CpG: 49,chr5,3928044,3928527,59.9,1.13,0,0,0.16,0.15,0,0,0.39,0.86,0.55,0,0.36,0.94,0.051666667,0.516666667,0.465,0.009669207,2.014609142,1,0
SmaI_mm9_44790,chr5,3928363,177,1,NM_194462,Akap9,3928186,4080204,+,-37782,NM_001013023,Mterf,3893933,3890581,-,Y,N,N,N,-164,CpG_End,CpG: 49,chr5,3928044,3928527,59.9,1.13,0.13,0,0,0,0,0,0.53,0.11,0,0.28,0,0.82,0.021666667,0.29,0.268333333,0.076393704,1.116942432,0,1
SmaI_mm9_44803,chr5,4104441,256,1,NM_020010,Cyp51,4104697,4080674,-,-23767,NM_020010,Cyp51,4104697,4080674,-,Y,N,N,N,417,CpG_Start,CpG: 87,chr5,4104024,4104867,68.6,0.88,0,0,0,0,0,0,0.56,0.94,2.13,1.77,0.97,0.47,0,1.14,1.14,0.001887134,2.724197261,0,1
SmaI_mm9_44804,chr5,4104822,-125,1,NM_020010,Cyp51,4104697,4080674,-,-24148,NM_020010,Cyp51,4104697,4080674,-,Y,N,N,N,-45,CpG_End,CpG: 87,chr5,4104024,4104867,68.6,0.88,0,0,0,0,0,0,1.2,0.49,0.56,0,2.02,0.48,0,0.791666667,0.791666667,0.021614058,1.665263687,0,0
