ID,Chromosome,Position,Distance2TSS_GeneA,In.prom,RefSeq_GeneA,Name_GeneA,TSS_GeneA,TSE_GeneA,Strand_GeneA,Distance2TSE_GeneB,RefSeq_GeneB,Name_GeneB,TSS_GeneB,TSE_GeneB,Strand_GeneB,inCpG,RepeatName,RepeatClass,RepeatFamily,Distance2CpG,Which_CpG_Edge,CpG_Name,CpG_Chr,CpG_Start,CpG_End,CpG_perGc,CpG_obsExp,SPFC1M1,SPFC1M2,SPFC2M1,SPFC2M2,SPFC3M1,SPFC3M2,AvgWT,SpfKoAomAnC1M1,SpfKoAomAnC1M3,SpfKoAomAnC2M1,SpfKoAomAnC2M2,SpfKoAomAnC3M1,SpfKoAomAnC3M2,AvgKO,KO.WT,ttest2,pttest2,cgi.shore,in.gene
SmaI_mm9_34773,chr4,40669916,-34,1,NR_029594,Mir207,40669950,40670028,+,-112,NR_029594,Mir207,40669950,40670028,+,Y,N,N,N,-367,CpG_End,CpG: 105,chr4,40669267,40670283,70.3,0.84,0,0,0,0,0,0,0,0,0.27,0.09,0,0.19,0.25,0.133333333,0.133333333,0.02215366,1.654554523,0,0
SmaI_mm9_34793,chr4,40855436,-11653,0,NM_011463,Spink4,40867089,40878428,+,-22992,NM_011463,Spink4,40867089,40878428,+,N,N,N,N,-39550,CpG_Start,CpG: 79,chr4,40894986,40895764,66.5,0.93,11.02,5.99,11.75,8.26,9.8,4.57,8.565,18.11,18.9,7.66,17.21,12.77,10.92,14.26166667,5.696666667,0.025818353,1.588071473,0,0
SmaI_mm9_34794,chr4,40855738,-11351,0,NM_011463,Spink4,40867089,40878428,+,-22690,NM_011463,Spink4,40867089,40878428,+,N,N,N,N,-39248,CpG_Start,CpG: 79,chr4,40894986,40895764,66.5,0.93,28.58,15.08,37.74,18.1,28.44,19.09,24.505,41.27,36.96,15.52,40.55,25.98,24.84,30.85333333,6.348333333,0.273686685,0.56274633,0,0
SmaI_mm9_348,chr1,10222536,215,1,NM_001102430,Arfgef1,10222751,10127588,-,92272,NM_177834,Cpa6,10710024,10314808,-,Y,N,N,N,311,CpG_Start,CpG: 136,chr1,10222225,10223509,60.7,1.15,0,0.26,0,0.35,0,0,0.101666667,0,0,0,0,0.27,0,0.045,-0.056666667,0.491409385,0.308556554,0,1
SmaI_mm9_34813,chr4,41030685,14531,0,NM_016689,Aqp3,41045216,41039757,-,9072,NM_016689,Aqp3,41045216,41039757,-,N,RMER13A,LTR,ERVK,-14377,CpG_Start,CpG: 30,chr4,41045062,41045339,69.1,0.9,63.77,65.65,64.61,69.08,65.71,59.7,64.75333333,70.96,71.21,69.51,71.17,63.93,60.9,67.94666667,3.193333333,0.17743205,0.750967929,0,0
SmaI_mm9_34814,chr4,41030940,14276,0,NM_016689,Aqp3,41045216,41039757,-,8817,NM_016689,Aqp3,41045216,41039757,-,N,N,N,N,-14122,CpG_Start,CpG: 30,chr4,41045062,41045339,69.1,0.9,91.87,89.75,88.02,89.62,91.6,90.56,90.23666667,91.69,87.06,89.04,90.07,87.04,85.08,88.33,-1.906666667,0.124658551,0.904277927,0,0
SmaI_mm9_34815,chr4,41043177,2039,0,NM_016689,Aqp3,41045216,41039757,-,-3420,NM_016689,Aqp3,41045216,41039757,-,N,B1_Mur4,SINE,Alu,-1885,CpG_Start,CpG: 30,chr4,41045062,41045339,69.1,0.9,44,45.29,51.06,46.01,48.54,42.79,46.28166667,54.39,55.54,34.77,56.53,44.73,41.9,47.97666667,1.695,0.667397372,0.175615508,1,1
SmaI_mm9_34816,chr4,41043402,1814,0,NM_016689,Aqp3,41045216,41039757,-,-3645,NM_016689,Aqp3,41045216,41039757,-,N,N,N,N,-1660,CpG_Start,CpG: 30,chr4,41045062,41045339,69.1,0.9,30.23,16.7,38.27,20.91,29.96,21.73,26.3,50.64,48.55,22.58,56.64,35.18,34.75,41.39,15.09,0.033127875,1.479806419,1,1
SmaI_mm9_34834,chr4,41272346,-10412,0,NM_026893,Dcaf12,41261934,41238333,-,-34013,NM_026893,Dcaf12,41261934,41238333,-,N,N,N,N,10323,CpG_End,CpG: 58,chr4,41261367,41262023,60.7,0.96,82.31,85.44,84.11,85.23,84.82,81.12,83.83833333,73.02,70.63,78.34,68.34,70.78,68.8,71.65166667,-12.18666667,2.49E-05,4.603435481,0,0
SmaI_mm9_34835,chr4,41272625,-10691,0,NM_026893,Dcaf12,41261934,41238333,-,-34292,NM_026893,Dcaf12,41261934,41238333,-,N,B2_Mm2,SINE,B2,10602,CpG_End,CpG: 58,chr4,41261367,41262023,60.7,0.96,93.68,94.79,96.34,94.76,95.71,94.9,95.03,93.78,94.61,96.76,94.74,94.21,89.56,93.94333333,-1.086666667,0.320855837,0.493690055,0,0
SmaI_mm9_34897,chr4,41702980,854,0,NM_016658,Galt,41702126,41705998,+,-3018,NM_016658,Galt,41702126,41705998,+,N,N,N,N,236,CpG_End,CpG: 39,chr4,41702298,41702744,64.7,0.84,0.4,0,0,0,0,0,0.066666667,0,0,0.31,0,0,0,0.051666667,-0.015,0.862396891,0.064292818,1,1
SmaI_mm9_34898,chr4,41703346,1220,0,NM_016658,Galt,41702126,41705998,+,-2652,NM_016658,Galt,41702126,41705998,+,N,N,N,N,602,CpG_End,CpG: 39,chr4,41702298,41702744,64.7,0.84,12.13,9.58,10.14,6.57,10.68,15.9,10.83333333,9.63,7.28,9.4,8.82,9.79,3.08,8,-2.833333333,0.115015288,0.939244427,1,1
SmaI_mm9_349,chr1,10222841,-90,1,NM_001102430,Arfgef1,10222751,10127588,-,91967,NM_177834,Cpa6,10710024,10314808,-,Y,N,N,N,616,CpG_Start,CpG: 136,chr1,10222225,10223509,60.7,1.15,0,0.28,0,0,0.47,0,0.125,0,0.22,0,0,0,0.68,0.15,0.025,0.861061391,0.064965884,0,0
SmaI_mm9_35135,chr4,43536843,-583,1,NM_009416,Tpm2,43536260,43527584,-,7542,NM_011602,Tln1,43575455,43544385,-,Y,N,N,N,-572,CpG_End,CpG: 83,chr4,43536145,43537415,65,0.62,1.37,0.79,1.62,4.84,0,1.05,1.611666667,0.94,1.36,1.33,0.26,1.08,1.29,1.043333333,-0.568333333,0.439307821,0.357231065,0,0
SmaI_mm9_35136,chr4,43537104,-844,1,NM_009416,Tpm2,43536260,43527584,-,7281,NM_011602,Tln1,43575455,43544385,-,Y,N,N,N,-311,CpG_End,CpG: 83,chr4,43536145,43537415,65,0.62,0.34,0,0,0,0,0,0.056666667,0.08,0,0,0,0.1,0,0.03,-0.026666667,0.665222608,0.177032999,0,0
SmaI_mm9_35151,chr4,43644091,-716,1,NM_173788,Npr2,43644807,43664112,+,-20021,NM_173788,Npr2,43644807,43664112,+,N,N,N,N,-138,CpG_Start,CpG: 42,chr4,43644229,43644671,62.3,0.98,0.67,0.39,1.05,0.9,1.86,0.65,0.92,0.33,0.92,0.51,0.51,0.63,1.6,0.75,-0.17,0.559138185,0.252480847,1,0
SmaI_mm9_35152,chr4,43644385,-422,1,NM_173788,Npr2,43644807,43664112,+,-19727,NM_173788,Npr2,43644807,43664112,+,Y,GC_rich,Low_complexity,Low_complexity,156,CpG_Start,CpG: 42,chr4,43644229,43644671,62.3,0.98,0,0.22,0,0,0,0,0.036666667,0,0.3,0,0.16,0,0,0.076666667,0.04,0.542377495,0.265698339,0,0
SmaI_mm9_35180,chr4,43888319,-83,1,NM_016678,Reck,43888402,43957678,+,19984,NM_019473,Olfr155,43867164,43868335,+,Y,N,N,N,95,CpG_Start,CpG: 64,chr4,43888224,43888738,75.1,0.89,0,0,0,0,0,0,0,0,0.06,0.16,0.1,0.11,0.15,0.096666667,0.096666667,0.002617992,2.582031602,0,0
SmaI_mm9_35181,chr4,43888567,165,1,NM_016678,Reck,43888402,43957678,+,20232,NM_019473,Olfr155,43867164,43868335,+,Y,N,N,N,-171,CpG_End,CpG: 64,chr4,43888224,43888738,75.1,0.89,0.21,0,0.5,0.54,0,0,0.208333333,0.05,0.06,0.15,0.15,0.16,0.15,0.12,-0.088333333,0.424779691,0.371836255,0,1
SmaI_mm9_35239,chr4,44353553,39764,0,NM_010790,Melk,44313789,44377547,+,-23994,NM_010790,Melk,44313789,44377547,+,N,N,N,N,-84500,CpG_Start,CpG: 55,chr4,44438053,44438599,70.7,0.8,94.28,97.37,89.8,94.36,95.88,97.75,94.90666667,93.79,92.56,94.26,93.27,93.81,88.65,92.72333333,-2.183333333,0.16422994,0.784547665,0,1
SmaI_mm9_35240,chr4,44353760,39971,0,NM_010790,Melk,44313789,44377547,+,-23787,NM_010790,Melk,44313789,44377547,+,N,ID4_,SINE,ID,-84293,CpG_Start,CpG: 55,chr4,44438053,44438599,70.7,0.8,82.85,76.96,77.94,84.26,78.49,75.5,79.33333333,78.77,79.81,80.03,83.46,78.34,67.02,77.905,-1.428333333,0.607805209,0.216235582,0,1
SmaI_mm9_35279,chr4,44716987,6325,0,NM_008782,Pax5,44723312,44544378,-,-172609,NM_008782,Pax5,44723312,44544378,-,Y,N,N,N,-602,CpG_End,CpG: 156,chr4,44715997,44717589,68,0.85,1.08,0.37,1.72,2.08,1.62,0.8,1.278333333,0,0.56,1.72,1.8,NA,NA,1.02,-0.258333333,0.604058615,0.218920918,0,1
SmaI_mm9_35280,chr4,44717373,5939,0,NM_008782,Pax5,44723312,44544378,-,-172995,NM_008782,Pax5,44723312,44544378,-,Y,N,N,N,-216,CpG_End,CpG: 156,chr4,44715997,44717589,68,0.85,0,0.69,0.86,1.93,0,0.4,0.646666667,0,0,0.35,0,NA,NA,0.0875,-0.559166667,0.173093092,0.761720264,0,1
SmaI_mm9_35292,chr4,44948038,-46245,0,NM_080289,Grhpr,44994283,45003568,+,2956,NM_138590,Zcchc7,44769440,44945082,+,N,ID_B1,SINE,B4,-76576,CpG_Start,CpG: 58,chr4,45024614,45025295,65.4,0.81,72.95,74.15,72.25,72.15,82.9,76.8,75.2,71.94,84.45,78.38,72.38,70.12,NA,75.454,0.254,0.935086643,0.029148147,0,0
SmaI_mm9_35333,chr4,45355222,249,1,NM_153167,Dcaf10,45354973,45392594,+,-25720,NM_025513,Exosc3,45333475,45329502,-,Y,N,N,N,360,CpG_Start,CpG: 96,chr4,45354862,45355669,67.2,1.05,0,0,0,0,0,0,0,0.04,0.11,0,0,0.16,0.06,0.061666667,0.061666667,0.038390231,1.415779269,0,1
SmaI_mm9_35334,chr4,45355418,445,1,NM_153167,Dcaf10,45354973,45392594,+,-25916,NM_025513,Exosc3,45333475,45329502,-,Y,GC_rich,Low_complexity,Low_complexity,-251,CpG_End,CpG: 96,chr4,45354862,45355669,67.2,1.05,0,0,0,0,0,0,0,0.18,0.27,0,0,0.07,0,0.086666667,0.086666667,0.092516215,1.033782141,0,1
SmaI_mm9_35338,chr4,45421339,299,1,NM_001009949,Mcart1,45421638,45408796,-,-12543,NM_001009949,Mcart1,45421638,45408796,-,Y,N,N,N,206,CpG_Start,CpG: 78,chr4,45421133,45421931,66.7,0.88,0,0,0,0,0,0,0,0.2,0,0,0,0.24,0,0.073333333,0.073333333,0.147157374,0.83221797,0,1
SmaI_mm9_35339,chr4,45421576,62,1,NM_001009949,Mcart1,45421638,45408796,-,-12780,NM_001009949,Mcart1,45421638,45408796,-,Y,N,N,N,-355,CpG_End,CpG: 78,chr4,45421133,45421931,66.7,0.88,0,0,0,0,0,0,0,0.3,0.37,0.16,0.3,0.12,0.16,0.235,0.235,0.000200716,3.697418914,0,1
SmaI_mm9_35343,chr4,45440033,-18395,0,NM_001009949,Mcart1,45421638,45408796,-,-3884,NM_001033306,Shb,45543700,45436149,-,N,N,N,N,18102,CpG_End,CpG: 78,chr4,45421133,45421931,66.7,0.88,67.83,72.41,67.82,70.84,72.08,65.7,69.44666667,56.94,52.77,58.69,52.65,55.37,53.61,55.005,-14.44166667,2.16E-06,5.665927434,0,0
SmaI_mm9_35344,chr4,45440295,-18657,0,NM_001009949,Mcart1,45421638,45408796,-,-4146,NM_001033306,Shb,45543700,45436149,-,N,N,N,N,18364,CpG_End,CpG: 78,chr4,45421133,45421931,66.7,0.88,79.27,81.58,86.61,81.19,85.27,81.18,82.51666667,81.03,79.31,82.11,86.24,84.25,81.67,82.435,-0.081666667,0.958267696,0.018513152,0,0
SmaI_mm9_35370,chr4,45622336,-74125,0,NM_001033412,Gm829,45696461,45736578,+,-114242,NM_001033412,Gm829,45696461,45736578,+,N,N,N,N,78449,CpG_End,CpG: 164,chr4,45542454,45543887,63.8,1.13,65.4,67.34,63.73,68.14,73.26,65.01,67.14666667,78.96,72.05,68.2,74.87,76.53,69.85,73.41,6.263333333,0.016423723,1.7845284,0,0
SmaI_mm9_35371,chr4,45622633,-73828,0,NM_001033412,Gm829,45696461,45736578,+,-113945,NM_001033412,Gm829,45696461,45736578,+,N,RLTR15,LTR,ERVK,78746,CpG_End,CpG: 164,chr4,45542454,45543887,63.8,1.13,80.48,76.58,84.31,80.96,82.63,76.39,80.225,78.95,77.77,78.91,78.48,80.8,72.92,77.97166667,-2.253333333,0.214553554,0.668464287,0,0
SmaI_mm9_35419,chr4,46052484,390,1,NM_021883,Tmod1,46052094,46128904,+,4853,NM_146142,Tdrd7,46000334,46047631,+,Y,N,N,N,-188,CpG_End,CpG: 68,chr4,46051993,46052672,70,0.82,0.76,0.56,2.45,1.31,0.72,0.77,1.095,0.93,1.5,1.04,1.14,0.52,0.97,1.016666667,-0.078333333,0.810376805,0.091312998,0,1
SmaI_mm9_35420,chr4,46052805,711,0,NM_021883,Tmod1,46052094,46128904,+,5174,NM_146142,Tdrd7,46000334,46047631,+,N,N,N,N,133,CpG_End,CpG: 68,chr4,46051993,46052672,70,0.82,4.32,3.59,3.05,3.39,3.13,3.25,3.455,1.11,3.79,1.47,2.26,2.04,1.26,1.988333333,-1.466666667,0.00820113,2.086126322,1,1
SmaI_mm9_35434,chr4,46151488,105,1,NM_001033201,Ncbp1,46151383,46185274,+,22584,NM_021883,Tmod1,46052094,46128904,+,Y,N,N,N,344,CpG_Start,CpG: 86,chr4,46151144,46151922,67.9,0.96,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.088333333,0.088333333,0.340893132,0.467381748,0,1
SmaI_mm9_35476,chr4,46463823,-166,1,NM_130889,Anp32b,46463989,46485395,+,-21572,NM_130889,Anp32b,46463989,46485395,+,Y,N,N,N,268,CpG_Start,CpG: 222,chr4,46463555,46465461,65.9,1.07,0,0,0,0,0,0,0,0.06,0,0,0.05,0.07,0,0.03,0.03,0.052817357,1.277223338,0,0
SmaI_mm9_35477,chr4,46464041,52,1,NM_130889,Anp32b,46463989,46485395,+,-21354,NM_130889,Anp32b,46463989,46485395,+,Y,N,N,N,486,CpG_Start,CpG: 222,chr4,46463555,46465461,65.9,1.07,0,0,0,0,0.54,0,0.09,0,0,0,0,0.07,0.09,0.026666667,-0.063333333,0.505054654,0.296661623,0,1
SmaI_mm9_35478,chr4,46464568,579,0,NM_130889,Anp32b,46463989,46485395,+,-20827,NM_130889,Anp32b,46463989,46485395,+,Y,N,N,N,-893,CpG_End,CpG: 222,chr4,46463555,46465461,65.9,1.07,0,0,0,0,0,NA,0,0.43,0.15,0,0,0.74,0,0.22,0.22,0.144268443,0.840828654,0,1
SmaI_mm9_35481,chr4,46465127,1138,0,NM_130889,Anp32b,46463989,46485395,+,-20268,NM_130889,Anp32b,46463989,46485395,+,Y,N,N,N,-334,CpG_End,CpG: 222,chr4,46463555,46465461,65.9,1.07,0,0,0,0.3,0,NA,0.06,0,0,0,0.11,0.17,0.17,0.075,0.015,0.826268007,0.082879063,0,1
SmaI_mm9_35482,chr4,46465561,1572,0,NM_130889,Anp32b,46463989,46485395,+,-19834,NM_130889,Anp32b,46463989,46485395,+,N,N,N,N,100,CpG_End,CpG: 222,chr4,46463555,46465461,65.9,1.07,0,0,0,0.79,0,NA,0.158,0,0.41,0,0,0,0,0.068333333,-0.089666667,0.592041486,0.22764786,1,1
SmaI_mm9_35493,chr4,46545374,3642,0,NM_029077,Trim14,46549016,46519719,-,4435,NM_178893,Coro2a,46579312,46549809,-,N,ID4,SINE,ID,-3336,CpG_Start,CpG: 33,chr4,46548710,46548948,74.5,1.01,95.12,97.76,94.94,95.27,95.33,93.31,95.28833333,95.57,95.49,94.44,92.87,NA,NA,94.5925,-0.695833333,0.452749969,0.344141571,0,1
SmaI_mm9_35494,chr4,46545803,3213,0,NM_029077,Trim14,46549016,46519719,-,4006,NM_178893,Coro2a,46579312,46549809,-,N,N,N,N,-2907,CpG_Start,CpG: 33,chr4,46548710,46548948,74.5,1.01,92.83,94.95,95.25,92.37,92.5,88.21,92.685,91.58,88.29,84.11,90.38,NA,NA,88.59,-4.095,0.055466149,1.255971987,0,1
SmaI_mm9_35499,chr4,46614292,509,0,NM_001164804,Coro2a,46614801,46549809,-,2970,NM_198664,Tbc1d2,46663071,46617262,-,Y,N,N,N,252,CpG_Start,CpG: 114,chr4,46614040,46615164,68.6,0.86,0,0,0,0,0,0,0,0.36,0,0.16,0,0.41,0,0.155,0.155,0.072684043,1.138560924,0,1
SmaI_mm9_35500,chr4,46614649,152,1,NM_001164804,Coro2a,46614801,46549809,-,2613,NM_198664,Tbc1d2,46663071,46617262,-,Y,N,N,N,-515,CpG_End,CpG: 114,chr4,46614040,46615164,68.6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SmaI_mm9_35511,chr4,46662820,251,1,NM_198664,Tbc1d2,46663071,46617262,-,13950,NM_001081141,Gabbr2,47004586,46676770,-,Y,N,N,N,223,CpG_Start,CpG: 96,chr4,46662597,46663582,64.7,0.93,0,0.14,0.18,0,0,0,0.053333333,0,0,0,0,0,0,0,-0.053333333,0.149133846,0.826423781,0,1
SmaI_mm9_35512,chr4,46663127,-56,1,NM_198664,Tbc1d2,46663071,46617262,-,13643,NM_001081141,Gabbr2,47004586,46676770,-,Y,N,N,N,-455,CpG_End,CpG: 96,chr4,46662597,46663582,64.7,0.93,0,0,0,0.45,0.27,0,0.12,0,0,0.08,0,0.16,0,0.04,-0.08,0.363051765,0.440031447,0,0
SmaI_mm9_35560,chr4,47007117,-2531,0,NM_001081141,Gabbr2,47004586,46676770,-,21444,NM_001024136,Anks6,47070178,47028561,-,N,N,N,N,2060,CpG_End,CpG: 115,chr4,47003892,47005057,57.8,1.19,92.22,93.24,94.26,91.64,95.54,91.4,93.05,93.19,91.29,93.87,89.93,NA,88.54,91.364,-1.686,0.178406908,0.748588334,0,0
SmaI_mm9_35561,chr4,47007487,-2901,0,NM_001081141,Gabbr2,47004586,46676770,-,21074,NM_001024136,Anks6,47070178,47028561,-,N,N,N,N,2430,CpG_End,CpG: 115,chr4,47003892,47005057,57.8,1.19,88.04,84.16,82.42,88.49,88.85,85.04,86.16666667,74.77,86.38,84.23,81.97,NA,70.24,79.518,-6.648666667,0.053216164,1.273956431,0,0
SmaI_mm9_35616,chr4,47366258,81,1,NM_009370,Tgfbr1,47366177,47427796,+,40221,NM_009928,Col15a1,47220884,47326037,+,Y,N,N,N,-568,CpG_End,CpG: 124,chr4,47365281,47366826,58.2,0.97,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.015,0.015,0.340893132,0.467381748,0,1
SmaI_mm9_35617,chr4,47366505,328,1,NM_009370,Tgfbr1,47366177,47427796,+,40468,NM_009928,Col15a1,47220884,47326037,+,Y,N,N,N,-321,CpG_End,CpG: 124,chr4,47365281,47366826,58.2,0.97,0,0,0,0,0,0,0,0.06,0.14,0.06,0.03,0.29,0,0.096666667,0.096666667,0.048776556,1.31178887,0,1
SmaI_mm9_35618,chr4,47366717,540,0,NM_009370,Tgfbr1,47366177,47427796,+,40680,NM_009928,Col15a1,47220884,47326037,+,Y,N,N,N,-109,CpG_End,CpG: 124,chr4,47365281,47366826,58.2,0.97,0.42,0,0,0,0,0,0.07,0,0,0,0,0.06,0.08,0.023333333,-0.046666667,0.529161115,0.276412077,0,1
SmaI_mm9_35677,chr4,48292130,331,1,NM_029572,Erp44,48292461,48206203,-,-85927,NM_029572,Erp44,48292461,48206203,-,Y,N,N,N,1,CpG_Start,CpG: 61,chr4,48292129,48292930,65.6,0.71,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.048333333,0.048333333,0.340893132,0.467381748,0,1
SmaI_mm9_35678,chr4,48292446,15,1,NM_029572,Erp44,48292461,48206203,-,-86243,NM_029572,Erp44,48292461,48206203,-,Y,N,N,N,317,CpG_Start,CpG: 61,chr4,48292129,48292930,65.6,0.71,0,0,0.26,0,0,0.32,0.096666667,0.16,0,0.11,0.07,0.41,0,0.125,0.028333333,0.753369947,0.122991708,0,1
SmaI_mm9_35679,chr4,48292728,54,1,NM_010569,Invs,48292674,48444825,+,-86525,NM_029572,Erp44,48292461,48206203,-,Y,N,N,N,-202,CpG_End,CpG: 61,chr4,48292129,48292930,65.6,0.71,0,0,0,0,0,0,0,0.12,0.09,0.07,0.1,0.32,0,0.116666667,0.116666667,0.024300599,1.614383026,0,1
SmaI_mm9_35701,chr4,48597916,-149,1,NM_021436,Tmeff1,48598065,48676003,+,23125,NM_028137,5730528L13Rik,48553371,48574791,+,Y,N,N,N,173,CpG_Start,CpG: 123,chr4,48597743,48598796,67.9,1.02,0.15,0,0.26,0,0,0.13,0.09,0,0.13,0,0.18,0,0,0.051666667,-0.038333333,0.503837293,0.29770969,0,0
SmaI_mm9_35702,chr4,48598253,188,1,NM_021436,Tmeff1,48598065,48676003,+,23462,NM_028137,5730528L13Rik,48553371,48574791,+,Y,N,N,N,510,CpG_Start,CpG: 123,chr4,48597743,48598796,67.9,1.02,0,0,0,0,0,0.13,0.021666667,0.18,0.24,0,0.23,0.22,0.27,0.19,0.168333333,0.004025809,2.39514684,0,1
SmaI_mm9_35742,chr4,49071767,-567,1,NM_178756,E130309F12Rik,49072334,49353133,+,-281366,NM_178756,E130309F12Rik,49072334,49353133,+,N,N,N,N,-328,CpG_Start,CpG: 58,chr4,49072095,49072799,61.8,0.86,1.01,0,1.51,1.43,0.88,2.22,1.175,1.45,1.3,1.4,2.09,1.58,2.3,1.686666667,0.511666667,0.170559251,0.768124719,1,0
SmaI_mm9_35743,chr4,49071981,-353,1,NM_178756,E130309F12Rik,49072334,49353133,+,-281152,NM_178756,E130309F12Rik,49072334,49353133,+,N,N,N,N,-114,CpG_Start,CpG: 58,chr4,49072095,49072799,61.8,0.86,0.52,0.5,2.06,0,0.87,0.28,0.705,2.91,1.71,1.08,2.12,1.04,1.11,1.661666667,0.956666667,0.048070423,1.318122059,1,0
SmaI_mm9_3579,chr1,69873519,-43,1,NM_029160,Spag16,69873562,70771706,+,-295735,NM_011770,Ikzf2,69732534,69577784,-,Y,N,N,N,81,CpG_Start,CpG: 35,chr1,69873438,69873776,70.2,0.87,3.96,4.26,7.17,7.56,5.26,4.6,5.468333333,11.92,9.8,7.28,11.96,8.08,14.08,10.52,5.051666667,0.002134853,2.670632014,0,0
SmaI_mm9_3580,chr1,69873717,155,1,NM_029160,Spag16,69873562,70771706,+,-295933,NM_011770,Ikzf2,69732534,69577784,-,Y,N,N,N,-59,CpG_End,CpG: 35,chr1,69873438,69873776,70.2,0.87,13.32,5.67,11.49,12.2,18.08,11.94,12.11666667,16.2,17.89,14.19,19.56,14.46,16.07,16.395,4.278333333,0.041106395,1.386090606,0,1
SmaI_mm9_35905,chr4,52452170,49,1,NM_008017,Smc2,52452121,52501131,+,-48961,NM_008017,Smc2,52452121,52501131,+,Y,N,N,N,-152,CpG_End,CpG: 43,chr4,52451771,52452322,58.9,0.91,0,0,0.16,0.1,0,0.07,0.055,0,0,0,0,0,0.18,0.03,-0.025,0.551408666,0.258526413,0,1
SmaI_mm9_35906,chr4,52452505,384,1,NM_008017,Smc2,52452121,52501131,+,-48626,NM_008017,Smc2,52452121,52501131,+,N,N,N,N,183,CpG_End,CpG: 43,chr4,52451771,52452322,58.9,0.91,0.33,0.1,0.28,0.35,0,0.26,0.22,0.14,0.08,0.29,0.27,0.16,0.19,0.188333333,-0.031666667,0.639405941,0.194223333,1,1
SmaI_mm9_35952,chr4,53452887,-398,1,NM_133891,Slc44a1,53453285,53635350,+,-110149,NM_001159633,Slc44a1,53453285,53563036,+,Y,N,N,N,11,CpG_Start,CpG: 117,chr4,53452876,53453891,65.4,1.1,0,0,0,0,0.18,0,0.03,0,0.11,0,0,0.15,0,0.043333333,0.013333333,0.751499718,0.124071178,0,0
SmaI_mm9_35953,chr4,53453203,-82,1,NM_133891,Slc44a1,53453285,53635350,+,-109833,NM_001159633,Slc44a1,53453285,53563036,+,Y,G-rich,Low_complexity,Low_complexity,327,CpG_Start,CpG: 117,chr4,53452876,53453891,65.4,1.1,0,0,0,0.1,0,0,0.016666667,0.05,0,0,0.04,0.1,0,0.031666667,0.015,0.535796302,0.271000288,0,0
SmaI_mm9_35954,chr4,53453473,188,1,NM_133891,Slc44a1,53453285,53635350,+,-109563,NM_001159633,Slc44a1,53453285,53563036,+,Y,GC_rich,Low_complexity,Low_complexity,-418,CpG_End,CpG: 117,chr4,53452876,53453891,65.4,1.1,0.23,0,0,0.14,0,0,0.061666667,0,0,0.03,0,0,0.09,0.02,-0.041666667,0.358750492,0.445207495,0,1
SmaI_mm9_35955,chr4,53453806,521,0,NM_133891,Slc44a1,53453285,53635350,+,-109230,NM_001159633,Slc44a1,53453285,53563036,+,Y,N,N,N,-85,CpG_End,CpG: 117,chr4,53452876,53453891,65.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SmaI_mm9_35975,chr4,53792699,122,1,NM_009317,Tal2,53792577,53799757,+,-7058,NM_009317,Tal2,53792577,53799757,+,Y,N,N,N,-47,CpG_End,CpG: 20,chr4,53792489,53792746,65.5,0.73,0,0.3,0.18,0.18,0,0.31,0.161666667,0.37,0,0,0.55,0,0,0.153333333,-0.008333333,0.943352106,0.025326177,0,1
SmaI_mm9_35976,chr4,53793070,493,1,NM_009317,Tal2,53792577,53799757,+,-6687,NM_009317,Tal2,53792577,53799757,+,N,N,N,N,324,CpG_End,CpG: 20,chr4,53792489,53792746,65.5,0.73,2.57,2.11,2.53,1.67,2.39,1.41,2.113333333,3.06,5.39,2.09,3.49,5.66,6.56,4.375,2.261666667,0.011950511,1.92261352,1,1
SmaI_mm9_35990,chr4,53942352,103435,0,NM_028053,Tmem38b,53838917,53874890,+,67462,NM_028053,Tmem38b,53838917,53874890,+,N,N,N,N,103150,CpG_End,CpG: 36,chr4,53838875,53839202,69.5,0.91,86.99,87.43,90.96,81.81,91.06,89.24,87.915,90.21,86.62,87.45,87.08,93.03,89.48,88.97833333,1.063333333,0.550724613,0.259065514,0,0
SmaI_mm9_35991,chr4,53942561,103644,0,NM_028053,Tmem38b,53838917,53874890,+,67671,NM_028053,Tmem38b,53838917,53874890,+,N,N,N,N,103359,CpG_End,CpG: 36,chr4,53838875,53839202,69.5,0.91,86.35,82.16,80.56,85.98,82.79,85.67,83.91833333,77.16,72.34,83.2,79.34,82.47,77.21,78.62,-5.298333333,0.019356942,1.713163262,0,0
SmaI_mm9_36073,chr4,55362820,-94,1,NM_009011,Rad23b,55362914,55405109,+,-42289,NM_009011,Rad23b,55362914,55405109,+,Y,N,N,N,330,CpG_Start,CpG: 135,chr4,55362490,55363648,71.8,0.91,0,0,0,0,0,0,0,0,0.16,0.12,0,0,0,0.046666667,0.046666667,0.150413446,0.822713338,0,0
SmaI_mm9_36074,chr4,55363120,206,1,NM_009011,Rad23b,55362914,55405109,+,-41989,NM_009011,Rad23b,55362914,55405109,+,Y,N,N,N,-528,CpG_End,CpG: 135,chr4,55362490,55363648,71.8,0.91,0,0,0,0,0,0,0,0.17,0.16,0.12,0.18,0.21,0.26,0.183333333,0.183333333,2.71E-06,5.567291712,0,1
