ID,Chromosome,Position,Distance2TSS_GeneA,In.prom,RefSeq_GeneA,Name_GeneA,TSS_GeneA,TSE_GeneA,Strand_GeneA,Distance2TSE_GeneB,RefSeq_GeneB,Name_GeneB,TSS_GeneB,TSE_GeneB,Strand_GeneB,inCpG,RepeatName,RepeatClass,RepeatFamily,Distance2CpG,Which_CpG_Edge,CpG_Name,CpG_Chr,CpG_Start,CpG_End,CpG_perGc,CpG_obsExp,SPFC1M1,SPFC1M2,SPFC2M1,SPFC2M2,SPFC3M1,SPFC3M2,AvgWT,SpfKoC4M1,SpfKoC4M2,SpfKoC4M5,SpfKoC5M1,SpfKoC5M3,SpfKoC5M4,AvgKO,KO.WT,ttest2,pttest2,cgi.shore,in.gene
SmaI_mm9_15360,chr2,63936520,-456,1,NM_021716,Fign,63936064,63815418,-,-121102,NM_021716,Fign,63936064,63815418,-,Y,GC_rich,Low_complexity,Low_complexity,-173,CpG_End,CpG: 41,chr2,63936335,63936693,64.3,1.11,0.93,0.87,1.95,1.55,0.46,0.92,1.113333333,3.31,5.01,4.76,3.93,3.42,4.64,4.178333333,3.065,8.43E-06,5.074094846,0,0
SmaI_mm9_153600,chr17,71201165,-91,1,NM_001164075,Tgif1,71201074,71193547,-,-7618,NM_001164074,Tgif1,71202872,71193547,-,Y,N,N,N,126,CpG_Start,CpG: 24,chr17,71201039,71201353,59.7,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SmaI_mm9_15361,chr2,63936773,-709,1,NM_021716,Fign,63936064,63815418,-,-121355,NM_021716,Fign,63936064,63815418,-,N,N,N,N,80,CpG_End,CpG: 41,chr2,63936335,63936693,64.3,1.11,0.89,1.12,3.34,0.77,1.38,2.98,1.746666667,3.16,3.87,1.73,2.9,3.29,2.26,2.868333333,1.121666666,0.070433396,1.152221374,1,0
SmaI_mm9_153619,chr17,71339906,-50,1,NM_023402,Myl12b,71339856,71323303,-,3227,NM_026064,2900073G15Rik,71351873,71343133,-,Y,N,N,N,-355,CpG_End,CpG: 81,chr17,71339501,71340261,71.1,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SmaI_mm9_153620,chr17,71340203,-347,1,NM_023402,Myl12b,71339856,71323303,-,2930,NM_026064,2900073G15Rik,71351873,71343133,-,Y,N,N,N,-58,CpG_End,CpG: 81,chr17,71339501,71340261,71.1,0.84,0,0,0,0,0,0,0,0,0.32,0.35,0,0.19,0.53,0.231666667,0.231666667,0.022084676,1.655908969,0,0
SmaI_mm9_153648,chr17,71659903,402,1,NM_145158,Emilin2,71660305,71601516,-,22639,NR_028023,Gm4566,71691144,71682542,-,Y,N,N,N,106,CpG_Start,CpG: 68,chr17,71659797,71660617,64.7,0.8,0,0.47,0.47,0.5,0,0.45,0.315,NA,2.58,0,0,1.15,0,0.746,0.431,0.386097457,0.413303059,0,1
SmaI_mm9_153649,chr17,71660341,-36,1,NM_145158,Emilin2,71660305,71601516,-,22201,NR_028023,Gm4566,71691144,71682542,-,Y,N,N,N,-276,CpG_End,CpG: 68,chr17,71659797,71660617,64.7,0.8,0,0.18,1.43,0.22,0,0.34,0.361666667,0.39,0.18,0.89,2.02,0.79,1.21,0.913333333,0.551666666,0.142183178,0.847151782,0,0
SmaI_mm9_153650,chr17,71660604,-299,1,NM_145158,Emilin2,71660305,71601516,-,21938,NR_028023,Gm4566,71691144,71682542,-,Y,N,N,N,-13,CpG_End,CpG: 68,chr17,71659797,71660617,64.7,0.8,1.94,2.07,0.68,2,0.45,1.34,1.413333333,1.61,1.48,3.68,3.95,1.42,2.3,2.406666667,0.993333334,0.0999089,1.000395822,0,0
SmaI_mm9_153656,chr17,71824657,26,1,NM_028887,Smchd1,71824683,71693834,-,20783,NM_023294,Ndc80,71876197,71845440,-,Y,N,N,N,568,CpG_Start,CpG: 135,chr17,71824089,71825313,67.5,0.97,0.11,0.09,0.1,0.13,0,0.09,0.086666667,0.95,0.66,0.39,0.53,0.63,0.47,0.605,0.518333333,8.87E-05,4.051878809,0,1
SmaI_mm9_153657,chr17,71824929,-246,1,NM_028887,Smchd1,71824683,71693834,-,20511,NM_023294,Ndc80,71876197,71845440,-,Y,N,N,N,-384,CpG_End,CpG: 135,chr17,71824089,71825313,67.5,0.97,0,0,0,0.1,0,0,0.016666667,0,0.17,0.21,0.12,0.4,0.19,0.181666667,0.165,0.01452072,1.83801185,0,0
SmaI_mm9_153658,chr17,71825313,-630,1,NM_028887,Smchd1,71824683,71693834,-,20127,NM_023294,Ndc80,71876197,71845440,-,Y,N,N,N,0,CpG_End,CpG: 135,chr17,71824089,71825313,67.5,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SmaI_mm9_153662,chr17,71947955,146,1,NR_027952,Trmt61b,71948101,71906367,-,9082,NM_029254,Spdya,71901401,71938873,+,Y,N,N,N,266,CpG_Start,CpG: 58,chr17,71947689,71948272,64.4,0.96,0,0,0,0,0,0,0,0.29,0.78,0.83,0.83,1.01,0.27,0.668333333,0.668333333,0.000365079,3.437613553,0,1
SmaI_mm9_153663,chr17,71948342,-241,1,NR_027952,Trmt61b,71948101,71906367,-,9469,NM_029254,Spdya,71901401,71938873,+,N,N,N,N,70,CpG_End,CpG: 58,chr17,71947689,71948272,64.4,0.96,0,0.27,0,0,0.19,0.12,0.096666667,0.59,1.02,2.05,0.58,0.61,1.42,1.045,0.948333333,0.003272808,2.485079429,1,0
SmaI_mm9_153665,chr17,71965565,10,1,NM_175639,Wdr43,71965555,72008371,+,-15135,NR_028556,Snord92,71980631,71980700,+,Y,N,N,N,172,CpG_Start,CpG: 90,chr17,71965393,71966338,66,0.88,0,0,0,0,0,0.11,0.018333333,0.14,0.12,0,0,0,0.14,0.066666667,0.048333334,0.198862063,0.701448059,0,1
SmaI_mm9_153666,chr17,71965884,329,1,NM_175639,Wdr43,71965555,72008371,+,-14816,NR_028556,Snord92,71980631,71980700,+,Y,N,N,N,-454,CpG_End,CpG: 90,chr17,71965393,71966338,66,0.88,0,0.13,0,0,0,0,0.021666667,0.14,0.6,0.98,0.3,0.12,0.68,0.47,0.448333333,0.009782912,2.009531872,0,1
SmaI_mm9_153746,chr17,73267633,-12,1,NM_029999,Lbh,73267645,73291286,+,-23653,NM_029999,Lbh,73267645,73291286,+,Y,N,N,N,-143,CpG_End,CpG: 50,chr17,73267223,73267776,66.1,0.83,0,0.07,0.08,0,0,0.07,0.036666667,0.45,0.48,0.48,0.53,0.58,0.36,0.48,0.443333333,1.58E-07,6.802116864,0,0
SmaI_mm9_153747,chr17,73267958,313,1,NM_029999,Lbh,73267645,73291286,+,-23328,NM_029999,Lbh,73267645,73291286,+,N,N,N,N,182,CpG_End,CpG: 50,chr17,73267223,73267776,66.1,0.83,0,0,0,0.06,0,0.05,0.018333333,0.3,0.43,0.45,0.3,0.25,0.36,0.348333333,0.33,2.34E-06,5.630254118,1,1
SmaI_mm9_153748,chr17,73268294,649,0,NM_029999,Lbh,73267645,73291286,+,-22992,NM_029999,Lbh,73267645,73291286,+,N,N,N,N,-384,CpG_Start,CpG: 20,chr17,73268678,73268939,61.1,0.82,0,0.14,0,0,0,0.28,0.07,0.38,1.08,1,0.37,0.31,0.17,0.551666667,0.481666667,0.015252962,1.816645825,1,1
SmaI_mm9_153792,chr17,73933586,126205,0,NM_027864,Galnt14,74059791,73843091,-,-90495,NM_027864,Galnt14,74059791,73843091,-,N,N,N,N,-125355,CpG_Start,CpG: 96,chr17,74058941,74059924,69,0.82,88.58,79.07,76.8,78.13,87.34,81.3,81.87,66.94,80.35,72.91,79.16,71.28,76.16,74.46666667,-7.40333333,0.028532759,1.544656237,0,1
SmaI_mm9_153793,chr17,73933816,125975,0,NM_027864,Galnt14,74059791,73843091,-,-90725,NM_027864,Galnt14,74059791,73843091,-,N,N,N,N,-125125,CpG_Start,CpG: 96,chr17,74058941,74059924,69,0.82,81.88,71.53,78.39,75.42,83.27,72.95,77.24,75.05,78.01,70.93,73.19,76.28,82.97,76.07166667,-1.16833333,0.661125593,0.179716031,0,1
SmaI_mm9_153807,chr17,74092260,-32469,0,NM_027864,Galnt14,74059791,73843091,-,-89173,NM_020578,Ehd3,74154181,74181433,+,N,N,N,N,32336,CpG_End,CpG: 96,chr17,74058941,74059924,69,0.82,83.31,88.75,88.94,88.82,88.74,85.88,87.40666667,88.24,87.54,89.34,86.49,87.71,88.76,88.01333333,0.60666666,0.57025332,0.243932178,0,0
SmaI_mm9_153808,chr17,74092673,-32882,0,NM_027864,Galnt14,74059791,73843091,-,-88760,NM_020578,Ehd3,74154181,74181433,+,N,N,N,N,32749,CpG_End,CpG: 96,chr17,74058941,74059924,69,0.82,85.37,81.04,84.71,81.08,85.36,79.77,82.88833333,85.99,85.38,83.9,83.6,81.09,84.39,84.05833333,1.17,0.370128073,0.431647974,0,0
SmaI_mm9_153862,chr17,74889021,167,1,NM_026417,Yipf4,74888854,74899617,+,-10596,NM_026417,Yipf4,74888854,74899617,+,Y,N,N,N,233,CpG_Start,CpG: 56,chr17,74888788,74889308,73.7,0.79,0,0.29,0,0,0,0,0.048333333,0.15,0.43,0.7,0.54,0.51,0.15,0.413333333,0.365,0.005242602,2.280453109,0,1
SmaI_mm9_153863,chr17,74889279,425,1,NM_026417,Yipf4,74888854,74899617,+,-10338,NM_026417,Yipf4,74888854,74899617,+,Y,N,N,N,-29,CpG_End,CpG: 56,chr17,74888788,74889308,73.7,0.79,0,0,0,0.39,0,0,0.065,0.16,0.15,0.19,0,0.36,0.59,0.241666667,0.176666667,0.127123313,0.895774798,0,1
SmaI_mm9_153894,chr17,75405333,464,1,NM_019919,Ltbp1,75404869,75791109,+,142423,NM_152817,Ttc27,75117090,75262910,+,Y,N,N,N,452,CpG_Start,CpG: 103,chr17,75404881,75405809,74.5,0.8,0,0,0,0,0.41,0,0.068333333,0,0,0,0,0,0,0,-0.068333333,0.340893132,0.467381748,0,1
SmaI_mm9_153895,chr17,75405750,881,0,NM_019919,Ltbp1,75404869,75791109,+,142840,NM_152817,Ttc27,75117090,75262910,+,Y,N,N,N,-59,CpG_End,CpG: 103,chr17,75404881,75405809,74.5,0.8,0,0,0,0,0,0,0,0,0.69,0,0.57,0,0,0.21,0.21,0.147374192,0.831578562,0,1
SmaI_mm9_153996,chr17,78600206,618,0,NM_015800,Crim1,78599588,78775931,+,-175725,NM_015800,Crim1,78599588,78775931,+,Y,N,N,N,-616,CpG_End,CpG: 109,chr17,78599533,78600822,62.1,0.88,0.11,0,0,0,0.15,0.1,0.06,0.59,0.39,0.43,0.1,0.09,0.36,0.326666667,0.266666667,0.010401756,1.982893329,0,1
SmaI_mm9_153997,chr17,78600529,941,0,NM_015800,Crim1,78599588,78775931,+,-175402,NM_015800,Crim1,78599588,78775931,+,Y,N,N,N,-293,CpG_End,CpG: 109,chr17,78599533,78600822,62.1,0.88,0,0,0,0,0,0,0,0,1.2,0.46,0.47,0.3,0.76,0.531666667,0.531666667,0.009994077,2.000257326,0,1
SmaI_mm9_154079,chr17,79630554,123877,0,NM_026514,Cdc42ep3,79754431,79733365,-,102811,NM_026514,Cdc42ep3,79754431,79733365,-,N,N,N,N,-123208,CpG_Start,CpG: 128,chr17,79753762,79755329,63.9,0.8,70.03,63.44,68.73,67.68,79.9,62.84,68.77,64.24,74.92,72.19,68.96,68.47,74.06,70.47333333,1.70333333,0.583373118,0.234053587,0,0
SmaI_mm9_154080,chr17,79630915,123516,0,NM_026514,Cdc42ep3,79754431,79733365,-,102450,NM_026514,Cdc42ep3,79754431,79733365,-,N,MER5B,DNA,MER1_type,-122847,CpG_Start,CpG: 128,chr17,79753762,79755329,63.9,0.8,93.45,85.88,85.89,87.83,91.57,87.96,88.76333333,77.41,83.44,80.62,81.75,78.17,81.51,80.48333333,-8.28,0.000364448,3.438364658,0,0
SmaI_mm9_154105,chr17,80014522,282,1,NM_201361,Fam82a1,80014240,80081492,+,-66970,NM_201361,Fam82a1,80014240,80081492,+,Y,N,N,N,135,CpG_Start,CpG: 59,chr17,80014387,80014979,74.2,0.72,0,0,0,0.31,0.35,0,0.11,0.75,0,0.16,0.79,0.41,0.26,0.395,0.285,0.083152946,1.080122359,0,1
SmaI_mm9_154106,chr17,80014761,521,0,NM_201361,Fam82a1,80014240,80081492,+,-66731,NM_201361,Fam82a1,80014240,80081492,+,Y,N,N,N,-218,CpG_End,CpG: 59,chr17,80014387,80014979,74.2,0.72,0.24,0,0,0,0,0,0.04,0.59,0.48,0.86,0.45,0.39,0.38,0.525,0.485,0.000178144,3.749229598,0,1
SmaI_mm9_15417,chr2,65076336,347,1,NM_177025,Cobll1,65076683,64926396,-,78354,NM_177074,Slc38a11,65202083,65154690,-,Y,GC_rich,Low_complexity,Low_complexity,212,CpG_Start,CpG: 137,chr2,65076124,65077290,69.7,0.97,0.21,0.51,0.6,0.64,0,0,0.326666667,0,0,0.26,0.71,0.75,0.41,0.355,0.028333333,0.878531495,0.056242665,0,1
SmaI_mm9_154173,chr17,80879520,273,1,NM_009231,Sos1,80879793,80793092,-,43370,NM_001033443,Cdkl4,80963174,80922890,-,Y,GC_rich,Low_complexity,Low_complexity,-464,CpG_End,CpG: 103,chr17,80878830,80879984,54.9,1.18,0,0.2,0,0.25,0,0,0.075,0.47,0,0.75,0.26,0,0,0.246666667,0.171666667,0.23542293,0.628151239,0,1
SmaI_mm9_154174,chr17,80879829,-36,1,NM_009231,Sos1,80879793,80793092,-,43061,NM_001033443,Cdkl4,80963174,80922890,-,Y,N,N,N,-155,CpG_End,CpG: 103,chr17,80878830,80879984,54.9,1.18,0,0,0,0,0,0,0,0.12,0.47,0.28,0.28,0.41,0.26,0.303333333,0.303333333,0.000125723,3.90058496,0,0
SmaI_mm9_15418,chr2,65076639,44,1,NM_177025,Cobll1,65076683,64926396,-,78051,NM_177074,Slc38a11,65202083,65154690,-,Y,N,N,N,515,CpG_Start,CpG: 137,chr2,65076124,65077290,69.7,0.97,0.21,0.34,0.6,0.45,0.49,0.35,0.406666667,0.26,0.22,1.14,0.77,0.64,0.22,0.541666667,0.135,0.427303541,0.369263509,0,1
SmaI_mm9_154195,chr17,81097581,29852,0,NM_001081357,Map4k3,81127433,80979852,-,-117729,NM_001081357,Map4k3,81127433,80979852,-,N,N,N,N,-29221,CpG_Start,CpG: 61,chr17,81126802,81127465,56.9,1.15,20.96,9.07,27.99,16.14,24.95,16.59,19.28333333,33.61,20.64,13.33,10.26,26.25,32.42,22.75166667,3.46833334,0.490709422,0.309175603,0,1
SmaI_mm9_154196,chr17,81097949,29484,0,NM_001081357,Map4k3,81127433,80979852,-,-118097,NM_001081357,Map4k3,81127433,80979852,-,N,N,N,N,-28853,CpG_Start,CpG: 61,chr17,81126802,81127465,56.9,1.15,23.36,7.08,29.45,17.62,21.14,13.88,18.755,29.66,24.44,18.23,14.41,27.82,33.92,24.74666667,5.99166667,0.199198792,0.7007133,0,1
SmaI_mm9_154200,chr17,81127031,402,1,NM_001081357,Map4k3,81127433,80979852,-,-147179,NM_001081357,Map4k3,81127433,80979852,-,Y,N,N,N,229,CpG_Start,CpG: 61,chr17,81126802,81127465,56.9,1.15,0.55,0,0,NA,0,0,0.11,0.33,0.61,0.22,0.75,0.42,0.36,0.448333333,0.338333333,0.031464994,1.502172352,0,1
SmaI_mm9_154201,chr17,81127222,211,1,NM_001081357,Map4k3,81127433,80979852,-,-147370,NM_001081357,Map4k3,81127433,80979852,-,Y,N,N,N,-243,CpG_End,CpG: 61,chr17,81126802,81127465,56.9,1.15,0,0,0,0,0,0,0,0.67,0,0.22,1.33,0.56,0.37,0.525,0.525,0.01914944,1.717843926,0,1
SmaI_mm9_154219,chr17,81344275,303,1,NM_026516,Tmem178,81343972,81401156,+,-56881,NM_026516,Tmem178,81343972,81401156,+,Y,N,N,N,-271,CpG_End,CpG: 78,chr17,81343950,81344546,73.2,0.98,1.11,0.42,0.88,0,0,0.53,0.49,1.69,0.38,1.82,0.77,2.11,1.93,1.45,0.96,0.018341869,1.736556406,0,1
SmaI_mm9_154220,chr17,81344481,509,0,NM_026516,Tmem178,81343972,81401156,+,-56675,NM_026516,Tmem178,81343972,81401156,+,Y,N,N,N,-65,CpG_End,CpG: 78,chr17,81343950,81344546,73.2,0.98,0.36,0,0,0,0,0.51,0.145,1.75,0.71,2.18,0.92,1.54,1.98,1.513333333,1.368333333,0.000334682,3.47536805,0,1
SmaI_mm9_154232,chr17,81463937,488,1,NM_028138,Thumpd2,81464425,81425667,-,-38270,NM_028138,Thumpd2,81464425,81425667,-,N,N,N,N,-294,CpG_Start,CpG: 40,chr17,81464231,81464531,73.1,1,1.96,2.02,1.49,2.69,1.46,2.08,1.95,0.99,1.71,1.06,1.04,1.33,1.12,1.208333333,-0.741666667,0.006317968,2.199422587,1,1
SmaI_mm9_154233,chr17,81464196,229,1,NM_028138,Thumpd2,81464425,81425667,-,-38529,NM_028138,Thumpd2,81464425,81425667,-,N,N,N,N,-35,CpG_Start,CpG: 40,chr17,81464231,81464531,73.1,1,0.09,0.08,0,0,0,0,0.028333333,0.41,0.4,0.99,0.39,0.64,0.52,0.558333333,0.53,0.000265387,3.576120518,1,1
SmaI_mm9_15425,chr2,65196157,5926,0,NM_177074,Slc38a11,65202083,65154690,-,-41467,NM_177074,Slc38a11,65202083,65154690,-,N,N,N,N,118867,CpG_End,CpG: 137,chr2,65076124,65077290,69.7,0.97,68.71,54.13,49.39,52.52,60.9,45.64,55.215,50.06,64.59,50.24,57.25,57.34,62.89,57.06166667,1.84666667,0.671135194,0.173189987,0,1
SmaI_mm9_15426,chr2,65196372,5711,0,NM_177074,Slc38a11,65202083,65154690,-,-41682,NM_177074,Slc38a11,65202083,65154690,-,N,ID_B1,SINE,B4,119082,CpG_End,CpG: 137,chr2,65076124,65077290,69.7,0.97,83.19,77.98,82.85,77.84,82.44,77.6,80.31666667,77.73,86.09,83.83,82.36,82.01,85.43,82.90833333,2.59166666,0.151169322,0.820536333,0,1
SmaI_mm9_154323,chr17,83614214,-409,1,NM_134117,Pkdcc,83614623,83624409,+,-10195,NM_134117,Pkdcc,83614623,83624409,+,Y,N,N,N,-174,CpG_End,CpG: 31,chr17,83614037,83614388,73.6,0.71,0.28,0,0,0,0,0,0.046666667,0,0.3,0.18,0,0.37,0.16,0.168333333,0.121666666,0.147542304,0.831083438,0,0
SmaI_mm9_154324,chr17,83614500,-123,1,NM_134117,Pkdcc,83614623,83624409,+,-9909,NM_134117,Pkdcc,83614623,83624409,+,N,GC_rich,Low_complexity,Low_complexity,112,CpG_End,CpG: 31,chr17,83614037,83614388,73.6,0.71,0,0.25,0.58,0,0,0,0.138333333,0.14,0,0,0,0,0.28,0.07,-0.068333333,0.542674902,0.265460263,1,0
SmaI_mm9_154365,chr17,84031091,144,1,NM_153512,Kcng3,84031235,83985297,-,-45794,NM_153512,Kcng3,84031235,83985297,-,Y,N,N,N,-194,CpG_End,CpG: 117,chr17,84030295,84031285,64,1.15,0,0,0,0.3,0.32,0,0.103333333,0,0.64,1.3,0,0,1.05,0.498333333,0.395,0.141846593,0.848181091,0,1
SmaI_mm9_154366,chr17,84031511,-276,1,NM_153512,Kcng3,84031235,83985297,-,-46214,NM_153512,Kcng3,84031235,83985297,-,N,N,N,N,226,CpG_End,CpG: 117,chr17,84030295,84031285,64,1.15,0,0.27,0,0,0,0,0.045,0.44,0,0,0.45,0,0,0.148333333,0.103333333,0.34410666,0.463306922,1,0
SmaI_mm9_154374,chr17,84105721,218,1,NM_054082,Mta3,84105503,84214245,+,-86495,NM_001171054,Mta3,84105503,84192216,+,Y,N,N,N,-129,CpG_End,CpG: 63,chr17,84105250,84105850,70.2,0.85,0,0,0,0.18,0,0,0.03,0,0.15,0,0,0,0.17,0.053333333,0.023333333,0.61703881,0.209687519,0,1
SmaI_mm9_154375,chr17,84106043,540,0,NM_054082,Mta3,84105503,84214245,+,-86173,NM_001171054,Mta3,84105503,84192216,+,N,N,N,N,193,CpG_End,CpG: 63,chr17,84105250,84105850,70.2,0.85,0.18,0,0.17,0,0,0,0.058333333,0,0.85,0.17,0.78,0.5,1.44,0.623333333,0.565,0.025510476,1.593281431,1,1
SmaI_mm9_154407,chr17,84408807,-162677,0,NM_025325,Haao,84246130,84230694,-,174462,NM_001001806,Zfp36l2,84587287,84583269,-,N,N,N,N,-57705,CpG_Start,CpG: 23,chr17,84466512,84466784,66.7,0.76,61.52,46.07,52.14,45.62,56.85,47.02,51.53666667,59.16,60.14,50.31,50.92,63.31,70.14,58.99666667,7.46,0.097123637,1.012675062,0,0
SmaI_mm9_154408,chr17,84409107,-162977,0,NM_025325,Haao,84246130,84230694,-,174162,NM_001001806,Zfp36l2,84587287,84583269,-,N,N,N,N,-57405,CpG_Start,CpG: 23,chr17,84466512,84466784,66.7,0.76,78.58,82.17,54.23,74.57,83.21,76.39,74.85833333,48.03,67.3,59.27,75.62,53.9,55.49,59.935,-14.92333333,0.031109912,1.507101218,0,0
SmaI_mm9_154447,chr17,84876100,-10552,0,NM_183021,Thada,84865548,84589396,-,-145382,NM_177606,Plekhh2,84911235,85021482,+,N,N,N,N,10414,CpG_End,CpG: 59,chr17,84865086,84865686,64.4,0.95,93.99,95.61,93.98,93.96,96.16,92.64,94.39,92.51,94.63,92.88,93.24,96.5,95.65,94.235,-0.155,0.85768531,0.066672028,0,0
SmaI_mm9_154448,chr17,84876429,-10881,0,NM_183021,Thada,84865548,84589396,-,-145053,NM_177606,Plekhh2,84911235,85021482,+,N,B1_Mur1,SINE,Alu,10743,CpG_End,CpG: 59,chr17,84865086,84865686,64.4,0.95,16.22,19.62,19.41,19.42,23.49,19.3,19.57666667,9.69,14.78,19.07,15.96,11.79,17.76,14.84166667,-4.735,0.021175124,1.674174039,0,0
SmaI_mm9_154454,chr17,84911480,245,1,NM_177606,Plekhh2,84911235,85021482,+,-110002,NM_177606,Plekhh2,84911235,85021482,+,Y,N,N,N,-318,CpG_End,CpG: 76,chr17,84911133,84911798,70.3,0.93,0,0,1.53,0.7,NA,0,0.446,0.55,0.61,0.91,1.58,0.34,0.57,0.76,0.314,0.377634935,0.422927836,0,1
SmaI_mm9_154455,chr17,84911695,460,1,NM_177606,Plekhh2,84911235,85021482,+,-109787,NM_177606,Plekhh2,84911235,85021482,+,Y,N,N,N,-103,CpG_End,CpG: 76,chr17,84911133,84911798,70.3,0.93,0,0,1.59,0,NA,0,0.318,1.28,0.22,1.58,2.21,1.29,0.86,1.24,0.922,0.054346729,1.264826589,0,1
SmaI_mm9_154490,chr17,85190261,-135,1,NM_028233,Lrpprc,85190126,85104587,-,-85674,NM_028233,Lrpprc,85190126,85104587,-,Y,N,N,N,-99,CpG_End,CpG: 62,chr17,85189624,85190360,63.2,0.84,0,0,0.43,0,0,0.18,0.101666667,0.67,0.46,0.66,1.39,0.98,0.62,0.796666667,0.695,0.00116897,2.932196717,0,0
SmaI_mm9_154491,chr17,85190700,-574,1,NM_028233,Lrpprc,85190126,85104587,-,-86113,NM_028233,Lrpprc,85190126,85104587,-,N,N,N,N,340,CpG_End,CpG: 62,chr17,85189624,85190360,63.2,0.84,0.31,0,0,0,0,0,0.051666667,3.56,0,0.9,0.94,1.34,0,1.123333333,1.071666666,0.074213049,1.129519726,1,0
SmaI_mm9_154555,chr17,86079800,7794,0,NM_011380,Six2,86087594,86083608,-,3808,NM_011380,Six2,86087594,86083608,-,N,N,N,N,-4594,CpG_Start,CpG: 35,chr17,86084394,86084815,66.6,0.75,7.8,5.26,3.32,10.49,7.15,4.18,6.366666667,7.84,13.4,14.46,7.79,6.6,6.9,9.498333333,3.131666666,0.109943112,0.958831974,0,0
SmaI_mm9_154556,chr17,86080245,7349,0,NM_011380,Six2,86087594,86083608,-,3363,NM_011380,Six2,86087594,86083608,-,N,N,N,N,-4149,CpG_Start,CpG: 35,chr17,86084394,86084815,66.6,0.75,7.75,3.46,3.37,15.73,7.78,4.13,7.036666667,10.29,18.41,24.68,6.7,3.33,5.05,11.41,4.373333333,0.29292555,0.533242746,0,0
SmaI_mm9_154562,chr17,86088370,-776,1,NM_011380,Six2,86087594,86083608,-,-4762,NM_011380,Six2,86087594,86083608,-,N,N,N,N,-72,CpG_Start,CpG: 27,chr17,86088442,86088743,65.2,0.85,0.35,0.55,0,0.51,0.2,0,0.268333333,1.04,0.68,0.42,1.05,0.57,1.41,0.861666667,0.593333334,0.008113908,2.090769935,1,0
SmaI_mm9_154563,chr17,86088699,-1105,0,NM_011380,Six2,86087594,86083608,-,-5091,NM_011380,Six2,86087594,86083608,-,Y,N,N,N,-44,CpG_End,CpG: 27,chr17,86088442,86088743,65.2,0.85,1.45,0.39,0.47,0.77,0.29,0.4,0.628333333,0.97,1.51,2.07,1.44,1.36,2.11,1.576666667,0.948333334,0.003729535,2.428345332,0,0
SmaI_mm9_154565,chr17,86091640,-4046,0,NM_011380,Six2,86087594,86083608,-,-8032,NM_011380,Six2,86087594,86083608,-,Y,N,N,N,403,CpG_Start,CpG: 62,chr17,86091237,86092194,59.3,0.74,2.26,2.85,1.5,9.67,2.73,1.16,3.361666667,3.54,4.56,10.98,4.06,4.01,3.65,5.133333333,1.771666666,0.334653971,0.475404018,0,0
SmaI_mm9_154566,chr17,86091865,-4271,0,NM_011380,Six2,86087594,86083608,-,-8257,NM_011380,Six2,86087594,86083608,-,Y,N,N,N,-329,CpG_End,CpG: 62,chr17,86091237,86092194,59.3,0.74,1.36,1.94,1.49,5.49,2.18,1.51,2.328333333,3.16,3.3,8.57,3.42,3.51,2.73,4.115,1.786666667,0.137159196,0.862775068,0,0
SmaI_mm9_154567,chr17,86092179,-4585,0,NM_011380,Six2,86087594,86083608,-,-8571,NM_011380,Six2,86087594,86083608,-,Y,N,N,N,-15,CpG_End,CpG: 62,chr17,86091237,86092194,59.3,0.74,4.57,3.19,2.08,7.85,3.51,3.78,4.163333333,2.7,5.88,12.62,4.35,2.66,3.09,5.216666667,1.053333334,0.562999003,0.249492374,0,0
SmaI_mm9_154571,chr17,86147770,-60176,0,NM_011380,Six2,86087594,86083608,-,-64162,NM_011380,Six2,86087594,86083608,-,N,N,N,N,-51643,CpG_Start,CpG: 48,chr17,86199413,86199924,72.1,0.76,27.98,30.72,40.92,41.27,36.16,29.9,34.49166667,NA,57.24,63.37,49.09,NA,60.08,57.445,22.95333333,0.000318304,3.497157415,0,0
SmaI_mm9_154572,chr17,86148157,-60563,0,NM_011380,Six2,86087594,86083608,-,-64549,NM_011380,Six2,86087594,86083608,-,N,N,N,N,-51256,CpG_Start,CpG: 48,chr17,86199413,86199924,72.1,0.76,32.35,30.07,38.34,28.7,39.79,27.9,32.85833333,43.03,40.81,43.21,39.91,36.36,40.82,40.69,7.83166667,0.006776833,2.168973198,0,0
SmaI_mm9_154573,chr17,86148375,-60781,0,NM_011380,Six2,86087594,86083608,-,-64767,NM_011380,Six2,86087594,86083608,-,N,N,N,N,-51038,CpG_Start,CpG: 48,chr17,86199413,86199924,72.1,0.76,24.14,30.08,35.3,36.32,40.65,27.16,32.275,23.14,27.3,39,30.89,23.66,25.59,28.26333333,-4.01166667,0.28024459,0.552462762,0,0
SmaI_mm9_154577,chr17,86199479,-111885,0,NM_011380,Six2,86087594,86083608,-,-115871,NM_011380,Six2,86087594,86083608,-,Y,N,N,N,66,CpG_Start,CpG: 48,chr17,86199413,86199924,72.1,0.76,0.25,0.46,0.22,0,0.38,0.39,0.283333333,1.07,1.48,1.09,0.28,1.67,1.17,1.126666667,0.843333334,0.002208324,2.655937178,0,0
